ProbeName,GSM1149106_M_Ns3.txt:gProcessedSignal(normalized),GSM1149107_M_Ns4.txt:gProcessedSignal(normalized),GSM1149108_M_Ns5.txt:gProcessedSignal(normalized),GSM1149109_M_Ns6.txt:gProcessedSignal(normalized),GSM1149110_M_Ns7.txt:gProcessedSignal(normalized),GSM1149111_M_Ns8.txt:gProcessedSignal(normalized),GSM1149112_M_Ns9.txt:gProcessedSignal(normalized),GSM1149113_M_Ns10.txt:gProcessedSignal(normalized),GSM1149114_M_Ns11.txt:gProcessedSignal(normalized),GSM1149115_M_Ns12.txt:gProcessedSignal(normalized),GSM1149116_M_Ns13.txt:gProcessedSignal(normalized),GSM1149117_M_Ns14.txt:gProcessedSignal(normalized),GSM1149118_M_Sm1.txt:gProcessedSignal(normalized),GSM1149119_M_Sm2.txt:gProcessedSignal(normalized),GSM1149120_M_Sm3.txt:gProcessedSignal(normalized),GSM1149121_M_Sm4.txt:gProcessedSignal(normalized),GSM1149122_M_Sm5.txt:gProcessedSignal(normalized),GSM1149123_M_Sm6.txt:gProcessedSignal(normalized),GSM1149124_M_Sm8.txt:gProcessedSignal(normalized),GSM1149125_M_Sm9.txt:gProcessedSignal(normalized),GSM1149126_M_Sm10.txt:gProcessedSignal(normalized),GSM1149127_M_SM11.txt:gProcessedSignal(normalized),GSM1149128_M_Sm12.txt:gProcessedSignal(normalized),GSM1149129_M_Sm13.txt:gProcessedSignal(normalized),GSM1149130_F_Ns1.txt:gProcessedSignal(normalized),GSM1149131_F_Ns3.txt:gProcessedSignal(normalized),GSM1149132_F_Ns5.txt:gProcessedSignal(normalized),GSM1149133_F_Ns6.txt:gProcessedSignal(normalized),GSM1149134_F_Ns7.txt:gProcessedSignal(normalized),GSM1149135_F_Ns8.txt:gProcessedSignal(normalized),GSM1149136_F_Ns9.txt:gProcessedSignal(normalized),GSM1149137_F_Ns10.txt:gProcessedSignal(normalized),GSM1149138_F_Ns11.txt:gProcessedSignal(normalized),GSM1149139_F_Ns12.txt:gProcessedSignal(normalized),GSM1149140_F_Ns13.txt:gProcessedSignal(normalized),GSM1149141_F_Ns14.txt:gProcessedSignal(normalized),GSM1149142_F_Sm1.txt:gProcessedSignal(normalized),GSM1149143_F_Sm2.txt:gProcessedSignal(normalized),GSM1149144_F_Sm3.txt:gProcessedSignal(normalized),GSM1149145_F_Sm4.txt:gProcessedSignal(normalized),GSM1149146_F_Sm5.txt:gProcessedSignal(normalized),GSM1149147_F_Sm6.txt:gProcessedSignal(normalized),GSM1149148_F_Sm7.txt:gProcessedSignal(normalized),GSM1149149_F_Sm8.txt:gProcessedSignal(normalized),GSM1149150_F_Sm9.txt:gProcessedSignal(normalized),GSM1149151_F_Sm10.txt:gProcessedSignal(normalized),GSM1149152_F_Sm11.txt:gProcessedSignal(normalized),GSM1149153_F_Sm12.txt:gProcessedSignal(normalized),GeneSymbol,EntrezGeneID,Go
A_23_P425681,2.2212903,2.8396413,5.1817126,3.573389,4.351411,4.339482,5.3937836,5.2107368,4.5013647,5.224043,4.547074,4.866119,3.7305782,2.0171914,4.5640526,3.9398153,3.404237,4.315545,4.7384458,4.464148,4.570626,5.1596084,5.1590405,5.0088987,1.4176451,0.0,2.723082,3.913418,2.9776042,5.1882625,4.574885,5.0968604,4.7329154,4.5952415,4.7973304,3.2629044,6.3541136,3.6402147,3.8800428,4.599386,4.2009954,5.1183906,5.4130454,5.267215,4.8658347,5.1843567,4.9222784,5.014835,CCK,885.0,GO:0005515|GO:0030424|GO:0008284|GO:0032099|GO:0050731|GO:0001836|GO:0007409|GO:0005615|GO:0007205|GO:0030425|GO:0043194|GO:0051901|GO:0043195|GO:0043203|GO:0043204|GO:0001662|GO:0005184|GO:0032461|GO:0006919|GO:0005576|GO:0007165|GO:0005179|GO:0042755|GO:0001764|GO:0051930
A_24_P478745,5.8561296,4.140246,5.6155257,6.0280085,5.540817,5.830262,5.5551934,6.879571,6.194797,5.3220434,6.3360486,6.744743,5.17697,5.3578725,5.082704,5.9633155,4.9830685,4.8611274,5.1979327,6.233842,6.1944594,5.9186816,5.449394,5.755873,6.04256,5.4788938,4.953859,6.071877,4.1438007,5.859777,5.1302357,5.396862,4.618703,6.0843587,5.3979383,5.977077,5.782262,4.911413,6.4307437,5.5022116,5.095932,6.062671,5.9885926,6.3935423,5.219408,5.7575927,5.996609,6.066472,LINC01506,101927015.0,
A_23_P421638,7.212296,7.53802,8.13077,8.218312,7.86022,7.6319366,8.643024,8.12572,8.209299,8.255874,7.983091,8.103627,7.383661,6.9669056,7.9383545,8.162807,7.4512653,7.902416,7.9459267,8.037495,8.036208,7.758112,7.967626,7.9950285,6.9283466,6.97759,7.1717606,6.9137726,7.1377883,7.8579135,7.979326,8.145611,8.032634,7.7253985,7.9261336,7.6845164,7.1750073,7.512715,7.8536654,7.7993126,7.9444056,8.268925,7.959373,8.016386,7.8803606,8.086879,7.7808003,7.6846366,ZBTB47,92999.0,GO:0006355|GO:0005634|GO:0003677|GO:0046872|GO:0006351
A_24_P285032,8.41722,8.4069,8.689257,8.951213,8.101517,8.408746,9.110163,9.23154,9.02024,8.708355,9.100084,9.084067,7.920254,8.026271,8.661873,8.819485,8.921428,8.29528,8.428455,8.101285,7.920738,7.952627,8.824461,8.711698,8.2575245,7.683724,7.716489,7.643969,7.4035025,8.61782,9.066272,8.597432,8.821035,8.95084,8.560399,8.832291,8.309159,9.00102,8.668909,8.894672,8.219468,8.748383,8.343317,8.296089,8.082517,8.810938,7.910351,8.856844,IDS,3423.0,GO:0030207|GO:0005975|GO:0004423|GO:0009405|GO:0006027|GO:0044281|GO:0030204|GO:0030203|GO:0046872|GO:0043202
A_23_P203558,16.985401,15.945348,15.813134,16.653454,17.656567,16.429117,18.537386,16.909285,15.402214,15.340312,14.83378,15.054954,17.386244,17.436352,17.1223,16.013943,16.81349,15.05132,18.020433,17.509666,16.577644,17.31982,16.941843,17.327656,16.968813,17.482803,16.966326,17.69854,15.91924,17.77169,18.41973,18.347374,18.160696,17.626097,16.464,18.391794,13.794939,17.671732,13.865272,15.126783,16.027803,16.639236,17.206478,17.333273,17.811924,18.493387,18.227398,14.597766,HBB,3043.0,GO:0005515|GO:0042542|GO:0072562|GO:0044281|GO:0051291|GO:0070293|GO:0005829|GO:0045429|GO:0030492|GO:0031838|GO:0004601|GO:0050880|GO:0030185|GO:0071682|GO:0042744|GO:0010942|GO:0031720|GO:0070062|GO:0005833|GO:0005506|GO:0005576|GO:0006898|GO:0015671|GO:0070527|GO:0019825|GO:0007596|GO:0008217|GO:0005344|GO:0015701|GO:0055114|GO:0020037
A_24_P120827,5.7047462,6.0755906,6.662946,6.247042,5.817622,5.9314413,6.7062874,6.3627677,6.395051,5.8343153,5.874502,6.4253917,5.7282476,5.0507727,6.4072638,6.702185,6.182538,6.200107,5.7386665,5.7432294,5.9047084,5.938285,6.478596,5.400257,5.6381793,5.2318535,5.6348314,4.2925,5.6059756,5.856598,6.319131,5.963411,5.8219833,5.1819024,5.650253,4.3117414,4.8525825,5.5277066,6.1388288,6.7048793,5.5861826,6.3203073,5.912092,6.0653777,6.1476808,6.146804,5.203361,5.7507052,HGSNAT,138050.0,GO:0015019|GO:0016746|GO:0005975|GO:0009405|GO:0006027|GO:0007041|GO:0044281|GO:0016021|GO:0005765|GO:0051259|GO:0030203
A_23_P50974,5.2450647,5.6412206,5.273679,5.710062,5.5933347,4.663609,5.930258,6.790836,5.7891574,5.6505847,5.512285,5.2291684,5.03035,5.0340843,6.531729,6.092586,5.3756704,5.4978986,6.368862,6.054574,5.8193345,5.1961365,5.5589733,5.9209747,5.0146003,4.21015,4.853949,5.157206,4.2788167,5.3397746,6.208657,5.4036274,5.1598907,5.551153,5.6995287,4.8908176,6.8867693,5.25947,6.2913246,5.4837184,4.844011,6.661939,6.016756,5.9790063,5.814992,6.85307,4.7410893,7.8027234,HECW2,57520.0,GO:0005737|GO:0004842|GO:0042787|GO:0016874|GO:0005634
A_24_P99216,10.023213,10.030681,10.047553,10.568572,9.940012,10.114073,9.725047,10.645287,10.183543,9.548563,9.813492,9.962976,9.817906,9.932289,10.512289,10.9848795,9.9819355,10.052401,9.043645,9.135418,9.20793,9.15924,9.960318,9.286686,9.686432,9.427174,9.30426,9.177138,8.851268,9.402954,10.165015,9.482436,9.69628,9.791501,9.654095,9.954073,10.285435,10.877606,10.420949,11.178799,9.793214,9.927295,9.580937,8.851748,8.854337,9.834098,8.979517,10.393795,LRP10,26020.0,GO:0005905|GO:0016020|GO:0016021|GO:0006897
A_32_P98423,2.0868692,4.190921,1.213445,3.7728822,0.0,3.1023517,4.903647,2.955299,3.7395456,3.3191028,3.6620448,3.0029283,5.1017437,2.6109822,3.04103,3.0847805,3.9198384,2.253079,4.4226394,4.123419,5.568739,4.4026675,2.8979497,4.1942925,2.6363478,3.0712585,3.531132,2.2748935,4.3805804,5.516342,4.0368347,3.7924764,4.390894,3.522775,3.6502142,4.2426834,0.0,0.0,4.1317863,2.9863684,2.6879268,4.2185726,2.1605859,3.728212,3.681139,3.5360432,3.3246953,2.99706,NREP,9315.0,GO:0005515|GO:0031103|GO:0005737|GO:0045664|GO:0005634|GO:0017015
A_23_P164883,8.333486,8.642823,8.540582,8.658908,8.604178,8.503153,8.896883,8.542905,8.520285,8.212624,8.475576,8.4259,7.971431,8.108151,8.575201,9.048914,8.380953,8.496679,8.262774,7.893154,8.301742,7.687444,8.362798,8.236454,8.164405,6.4419756,7.139458,7.854848,8.375416,8.289411,8.741607,8.412733,8.639777,8.270662,8.047252,7.8740044,8.743172,8.5491085,8.567092,8.815596,8.564329,8.207319,8.163733,7.7438602,8.173372,7.9183445,7.6662726,8.07095,PNKP,11284.0,GO:0005515|GO:0009314|GO:0090305|GO:0005730|GO:0005634|GO:0019201|GO:0005524|GO:0003684|GO:0046404|GO:0006261|GO:0003690|GO:0004519|GO:0006281|GO:0016020|GO:0042769|GO:0046403|GO:0016311|GO:0046939|GO:0017076|GO:0005654|GO:0000718|GO:0006979
A_24_P894303,6.1915555,6.531397,6.887695,7.2644844,7.1440554,7.0235734,7.37448,7.42703,7.6159062,6.866961,6.8563313,6.6784267,5.955623,6.2540226,7.1551766,7.314546,6.587941,7.0152802,6.9469433,6.69272,6.872751,6.389707,7.040244,6.7392983,6.057127,5.4078746,5.248415,6.644799,7.03734,6.9008293,7.1633286,6.923915,6.807504,7.0203657,6.9207244,6.5421934,6.382764,6.496007,6.8796663,7.43737,7.2893243,6.939038,6.884183,6.5093637,6.5791187,7.167904,7.2443666,6.7513876,,,
A_24_P96505,3.509773,4.866247,5.115077,5.155605,3.735166,3.7656279,5.7656074,6.124196,5.047522,4.791264,4.298953,4.7326736,4.9952064,5.109647,6.0657635,6.060915,5.10879,5.940799,6.0593686,5.109904,6.9672747,5.391385,5.381316,6.1514616,4.1300125,0.0,4.3505063,4.879253,4.7770524,5.25101,4.4940844,5.8380513,5.585581,4.11133,5.4901147,5.131681,2.1944656,5.0456758,5.7892694,4.9581676,3.5733445,6.3316445,4.473901,4.6977625,3.3520255,4.308753,4.988075,3.7693572,GFRA2,2675.0,GO:0031953|GO:0016167|GO:0005886|GO:0035860|GO:0031225|GO:0007169|GO:0019898|GO:0007399
A_24_P350136,9.058012,9.257315,9.356598,9.161551,8.994648,9.145066,9.793051,9.523808,9.42422,9.532028,9.335166,9.547472,8.770842,8.959691,9.40538,9.636284,9.335543,9.403957,9.06291,9.853624,9.359967,8.981811,9.333835,9.169648,9.111629,8.995175,8.985549,8.736841,9.094631,9.375865,9.11766,9.571187,9.213172,9.493674,9.027879,9.089497,9.391417,9.215231,9.154951,9.545423,9.114087,9.445773,9.463541,9.089845,9.476625,9.449792,9.335929,9.846945,,,
A_24_P932719,3.8921394,6.224473,6.563309,5.9632273,5.0323195,3.9837496,5.7167335,5.5463886,5.337735,5.592382,6.178056,5.162012,3.3599694,3.8507204,5.8086987,5.83928,4.957805,5.4015465,6.818936,4.9537067,5.1895247,3.8788118,4.2863946,4.52372,3.0014415,4.4054985,5.655431,5.735197,4.1368976,5.557229,5.117634,4.888466,3.930216,5.6359982,4.6020885,4.7423663,5.3143992,5.6673937,6.7076755,5.2400784,5.884931,5.4179053,4.4819884,4.8640122,5.9656267,5.4838104,3.9796612,5.650071,,,
A_32_P212141,8.4180975,7.6597667,8.269482,8.654563,7.867035,7.76359,9.207671,9.006436,8.790824,8.519397,8.750008,8.806182,7.6113634,6.876832,8.373932,8.567548,8.500566,7.809627,9.212807,8.416508,8.2555485,7.6377406,8.103455,8.338359,8.045062,7.935131,7.2409616,7.617281,6.9613037,8.498324,8.620342,8.384698,8.017575,8.106341,7.8973947,8.516599,7.4687953,7.7817955,8.741903,7.689157,8.1059065,8.84451,8.685589,8.808886,8.134641,8.826728,8.042665,8.999892,,,
A_24_P196851,10.486051,10.44961,10.633569,10.873748,10.4436455,10.599124,10.767937,11.066577,10.7608385,10.374285,10.736406,10.697142,9.92302,10.194354,10.8549795,11.064422,10.582615,10.8717575,10.399698,10.057572,9.9649935,9.906881,10.515114,10.419029,10.116653,9.266087,10.179743,10.004254,9.817684,10.404725,10.898833,10.472066,10.703924,10.31127,10.256804,10.629785,10.497633,10.641195,10.571997,10.846195,10.4707985,10.402775,10.47222,10.060423,10.396001,10.414325,9.716818,10.827979,TLN1,7094.0,GO:0005515|GO:0005886|GO:0005158|GO:0006928|GO:0030968|GO:0005829|GO:0005737|GO:0051015|GO:0006936|GO:0005911|GO:0007411|GO:0030274|GO:0007016|GO:0070062|GO:0005815|GO:0009986|GO:0030168|GO:0032587|GO:0005576|GO:0001726|GO:0070527|GO:0005178|GO:0030866|GO:0007596|GO:0002576|GO:0017166|GO:0005200|GO:0007043|GO:0007044|GO:0006987|GO:0044267|GO:0005925
A_24_P211849,3.5908668,1.8083644,0.5813175,4.8275585,0.0,0.0,0.0,0.0,0.0,0.0,4.2460036,0.0,1.5531299,0.0,0.0,0.0,0.0,0.0,0.0,1.6141307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7334242,3.473157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61173517,0.0,TBX20,57057.0,GO:0060045|GO:0035922|GO:0060577|GO:0010991|GO:0003700|GO:0003180|GO:0008283|GO:0008015|GO:0003215|GO:0005634|GO:0009953|GO:0003143|GO:0001947|GO:0005737|GO:0006936|GO:0045944|GO:0001085|GO:0048370|GO:0055008|GO:0021524|GO:0001102|GO:0003279|GO:0001706|GO:0001569|GO:0001105|GO:0000977|GO:0060413|GO:0003272|GO:0003175|GO:0003193|GO:0003203|GO:0000122|GO:0003207|GO:0006351|GO:0003344|GO:0003148|GO:0001764|GO:0045892
A_24_P358462,2.952357,4.8530726,5.5969024,4.1820383,4.027222,3.8893294,4.762938,4.991703,4.8057046,4.9891686,4.486727,4.463903,3.5379655,1.8581822,4.7283335,4.6092105,3.7405522,3.98379,3.5592177,3.7084112,4.598875,3.723528,5.1772857,5.4018073,3.164918,1.4201627,4.622502,2.77265,3.0446987,4.50289,4.8147554,4.7811346,5.1349206,4.7473955,4.8211117,2.8815398,2.8314502,4.5332956,4.5455985,4.250089,3.8734205,5.3655324,4.990181,5.158623,5.023272,5.460197,4.7635155,4.223522,AGRN,375790.0,GO:0005515|GO:0007009|GO:0002162|GO:0010469|GO:0030054|GO:0005886|GO:0007603|GO:0051491|GO:0045202|GO:0044281|GO:0005615|GO:0035374|GO:0005737|GO:0043525|GO:0030198|GO:0007411|GO:0007528|GO:0045944|GO:0033691|GO:0030204|GO:0030203|GO:0070062|GO:0043202|GO:0009986|GO:0005975|GO:0005796|GO:0045887|GO:0005509|GO:0005605|GO:0006027|GO:0043395|GO:0005576|GO:0045213|GO:0001523|GO:0007213|GO:0006024|GO:0031012|GO:0007165|GO:0050808|GO:0045162|GO:0032321|GO:0030548|GO:0043236|GO:0005200|GO:0009405|GO:0043113|GO:0016021
A_23_P201596,12.883855,12.674707,13.12734,13.557054,12.689837,13.213718,13.462349,13.506493,13.622607,13.315143,13.715196,13.501076,12.657143,12.793066,13.322514,13.555816,13.113354,13.031668,13.051373,12.712771,12.945222,12.101187,13.108558,12.923585,13.156115,12.012563,11.572679,12.551554,12.334835,13.388949,13.374289,12.89925,13.491864,13.509767,13.071894,13.551266,12.918056,13.646064,13.313562,13.494633,13.421958,13.26279,13.0212755,12.480916,12.804264,13.692677,12.827039,13.305579,AMPD2,271.0,GO:0097009|GO:0003876|GO:0006144|GO:0032264|GO:0043101|GO:0055086|GO:0052652|GO:0044281|GO:0005575|GO:0006188|GO:0046872|GO:0005829
A_24_P289471,13.152965,13.047204,13.037611,13.537701,12.74629,13.573014,14.235754,14.340292,14.167806,13.6029415,14.196125,14.301618,12.87052,12.705373,13.211212,13.610516,13.366805,12.533059,13.232642,13.317031,13.066555,12.937388,14.186487,13.755643,12.5079365,12.049614,12.376189,11.755705,11.686395,13.532444,13.525098,13.309902,13.803635,13.540839,13.454221,13.846311,12.940357,13.317435,12.862952,13.858733,13.009651,13.962384,13.679189,13.093701,13.096556,13.904802,12.539662,14.30001,RNASET2,8635.0,GO:0003723|GO:0033897|GO:0005788|GO:0005576|GO:0004540|GO:0005764|GO:0005615|GO:0070062|GO:0043202|GO:0006401
A_24_P920298,5.456716,5.4268637,5.4115667,5.775306,4.978084,5.323831,5.5974307,5.8883677,5.4564915,5.54368,5.489275,5.6800456,4.940229,4.9097333,6.155805,5.8664412,4.8165746,5.1274467,4.5411577,4.782674,4.8744354,4.4601793,5.8095913,5.464779,5.62326,4.705384,5.1059427,4.1059246,4.4106045,5.5154753,5.6615925,5.373493,5.528628,5.5180364,5.3874865,5.073688,5.0194373,4.9169784,5.6634526,6.0988026,5.1551924,5.6101017,5.170931,5.2114983,5.347445,5.5617375,5.256061,5.7741737,NAIF1,203245.0,GO:0005739|GO:0003674|GO:0030308|GO:0005886|GO:0005654|GO:0005634
A_23_P122443,14.207591,12.879448,13.561882,13.382792,13.7289095,13.499239,14.133821,14.594856,13.86189,14.630551,14.525726,14.047019,12.370982,12.934376,14.141702,14.020297,13.789859,13.66704,12.8188505,13.330169,13.661514,12.408419,13.775972,13.135706,13.933957,12.4150505,12.000529,12.865897,12.810859,13.769982,13.180898,13.708717,13.192726,13.592219,12.423286,13.69721,12.857764,13.901217,13.879325,14.340643,13.612554,14.059775,12.8963375,13.443893,12.926891,13.787852,13.005304,13.446992,HIST1H1C,3006.0,GO:0005515|GO:0005719|GO:0006334|GO:0016584|GO:0005634|GO:0000786|GO:0031490
A_32_P35047,6.834836,7.191639,4.457736,4.841013,4.398513,7.141302,7.557532,5.462759,5.1737013,6.7126303,5.238174,8.196358,5.75343,5.946971,7.5008054,6.589366,4.936569,6.1640534,8.285092,6.9645324,7.7041774,7.5911593,9.656621,8.463504,5.818059,5.832094,6.411132,5.1712837,5.814418,6.6614847,7.6712756,6.958991,7.1924267,7.207746,8.35227,6.4119616,4.935975,5.460255,6.2940106,5.6827307,5.757298,6.007799,5.1408167,6.5587964,7.496999,6.5704947,6.829036,6.318344,LINC00944,387895.0,
A_23_P106761,14.482912,14.43412,14.726016,14.864228,14.746534,14.809645,14.904894,15.513803,14.924007,14.594198,14.743397,14.951591,14.548747,14.234162,14.799488,15.052001,14.538109,14.737948,14.698005,14.196706,14.31796,14.209302,14.824849,14.677608,14.1982565,14.015132,14.031021,14.102953,13.9528,14.503838,15.095654,14.557402,14.827805,14.751788,14.390022,14.670891,15.045384,14.932221,14.93457,15.030938,14.565626,14.789272,14.601411,13.931455,14.08107,14.674229,14.066565,15.051673,CORO1A,11151.0,GO:0006909|GO:0005515|GO:0008092|GO:0030424|GO:0030036|GO:0005886|GO:0005884|GO:0008360|GO:0051279|GO:0006928|GO:0005634|GO:0042803|GO:0043524|GO:0005737|GO:0051015|GO:0048873|GO:0030833|GO:0005911|GO:0042102|GO:0030670|GO:0071353|GO:0006816|GO:0007015|GO:0043029|GO:0031339|GO:0070062|GO:0001772|GO:0030335|GO:0030595|GO:0031589|GO:0001891|GO:0001845|GO:0008022|GO:0030027|GO:0050918|GO:0045335|GO:0043234|GO:0032796|GO:0016020|GO:0045087|GO:0051126|GO:0030864|GO:0005769|GO:0043548
A_23_P91619,14.544038,15.469839,15.398972,15.376853,14.863799,14.722666,15.768635,14.914426,15.286714,14.8214245,14.752889,14.9297695,14.947001,15.564783,15.559198,15.330868,15.507434,15.070075,15.045276,14.296699,14.687485,14.418664,14.817168,14.979576,15.379055,15.6773615,15.614708,14.87595,16.32917,16.314901,15.687462,15.356092,15.867912,14.923835,14.995291,15.30191,14.857525,15.411524,15.075312,14.829949,15.17306,15.14117,14.76055,14.2343445,15.496477,14.742165,14.665055,15.215661,MIF,4282.0,GO:0005515|GO:0071157|GO:0008283|GO:0030890|GO:0043030|GO:0090344|GO:0050731|GO:0050715|GO:0048146|GO:0005615|GO:0010739|GO:0070207|GO:0033138|GO:0005737|GO:0006954|GO:0004167|GO:0001516|GO:0043406|GO:0002906|GO:0031666|GO:0070374|GO:0033033|GO:0070062|GO:0043066|GO:0009986|GO:0030330|GO:0007569|GO:0005102|GO:0090238|GO:0061081|GO:0005576|GO:0050178|GO:0042056|GO:0005125|GO:0031982|GO:0005126|GO:0032269|GO:2000343|GO:0050918|GO:0061078|GO:0045087|GO:0010629|GO:0043518|GO:0005654|GO:0019752|GO:0007166|GO:0042327
A_24_P912827,0.0,0.0,0.0,0.0,0.0,0.0,1.5030842,0.0,0.0,0.0,0.0,0.0,0.24003342,0.0,0.77860224,0.0,0.0,0.0,1.9133977,2.2564778,2.8404956,1.9631361,0.0,0.0,0.0,0.0,0.0,1.3626034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
A_23_P86100,5.7523637,6.028442,5.9720535,5.483706,5.8441124,5.9371085,6.875065,6.0832725,6.0070467,5.7346306,6.282403,6.5752482,5.6245685,6.3641906,6.281462,6.141598,5.6150155,6.2146254,5.9563613,5.8308673,6.4625235,5.5359583,5.789401,5.596,5.5858216,5.9038672,5.773545,4.9363103,5.53022,6.1052766,6.5470195,6.026351,6.1566234,5.443654,5.599533,5.250804,5.9434824,6.0087833,6.363255,6.4234185,5.9587426,6.413619,5.7243357,6.5362625,6.1715884,5.8025293,6.0936623,6.9696765,KLHDC9,126823.0,
A_23_P70539,15.991519,16.16297,16.231146,16.751656,16.122456,16.232412,16.433592,17.037304,16.555937,16.316305,16.09201,16.313671,16.052357,15.894935,16.532064,16.663208,16.225172,16.250715,15.936474,15.8255,15.637188,16.141058,16.622889,16.382076,15.946398,15.655509,15.563306,15.361867,15.119861,16.46992,16.670542,16.288029,16.515804,16.250498,16.120216,16.309147,16.774323,16.621006,16.572195,16.680195,15.993378,16.619438,16.567661,15.880674,16.107466,16.183182,15.609251,16.854902,HLA-C,3107.0,GO:0002474|GO:0005886|GO:0005783|GO:0019221|GO:0006955|GO:0060337|GO:0042605|GO:0030670|GO:0071556|GO:0016032|GO:0070062|GO:0060333|GO:0012507|GO:0002480|GO:0005794|GO:0002486|GO:0009986|GO:0042612|GO:0005102|GO:0042590|GO:0005576|GO:0000139|GO:0005887|GO:0001916|GO:0031901|GO:0045087|GO:0050776|GO:0002479|GO:0046977
A_32_P34876,7.5177917,7.8800983,8.136266,7.9773645,7.8490906,8.164301,8.365811,8.203566,8.206188,8.223764,7.947396,8.050479,7.340174,6.894402,8.106518,8.228346,7.8751063,8.061982,7.9272213,8.002974,7.992913,7.5977926,8.286396,8.092458,7.3495865,7.37265,7.115918,6.908198,7.7512617,8.200645,8.020198,8.017347,7.9845767,7.8883104,8.048877,7.718126,7.2167172,7.600646,8.054627,8.10104,8.203786,8.292095,7.9244866,8.359265,8.25849,8.196269,8.005902,7.5283246,WDR93,56964.0,GO:0016651|GO:0022900
A_23_P109026,9.782521,10.584448,10.602339,10.809666,10.66997,10.572304,11.256384,11.045989,11.07219,10.9125185,10.758107,10.841061,9.769073,9.778555,10.47213,10.527043,10.398595,10.620327,10.640848,10.95265,10.465813,10.6403885,10.7127905,10.746078,9.916969,9.155548,9.157982,9.71535,10.348526,10.908686,10.839233,10.956824,10.837859,10.528437,10.642325,10.427366,9.937816,10.206087,10.737715,10.3612995,10.64927,10.909387,10.65368,10.917905,10.962316,11.0261545,10.717556,10.084337,KCNK15,60598.0,GO:0005244|GO:0005267|GO:0034765|GO:0016021|GO:0071805
A_24_P936692,9.47465,10.165459,10.279106,10.328696,10.141969,10.040061,10.680819,10.466618,10.473097,10.438107,10.289292,10.327629,9.435273,9.814245,9.939622,10.015956,9.905773,10.072215,10.086171,10.466045,10.178935,10.089955,10.220895,10.114503,9.5421505,9.182582,9.099378,9.682682,9.7355385,10.301014,10.328077,10.39322,10.198331,9.967734,10.116188,10.0861225,9.924757,10.0912,10.318022,9.879962,10.165567,10.432917,10.262196,10.365796,10.263173,10.335271,10.208161,9.879294,,,
A_23_P302125,8.028809,8.605974,7.798197,8.156225,8.728362,7.52775,9.096941,7.828738,8.675281,6.7903585,8.125833,8.500054,8.293682,9.00172,7.533461,9.009005,7.782062,8.454167,8.854099,8.47085,9.010994,9.049439,9.218001,8.974915,8.249943,8.431862,8.135793,7.6764917,8.706329,8.153349,8.780531,8.685248,8.980759,7.9901166,8.568531,7.4222994,7.7103143,7.8684497,8.451879,8.386174,7.801615,8.2193985,8.479083,8.548598,8.34132,7.330857,8.113392,8.412797,ZDHHC21,340481.0,GO:0018345|GO:0005794|GO:0005886|GO:0018230|GO:0050999|GO:0044281|GO:0000139|GO:0048733|GO:0016409|GO:0008270|GO:0046209|GO:0016021|GO:0001942|GO:0019706
A_24_P926931,4.4381685,4.136649,3.6673949,5.106379,3.1013067,3.0022087,5.0212474,5.602903,5.31937,4.594788,5.2425323,4.92625,4.1158853,3.2687006,3.9549499,4.436231,4.620147,2.775195,4.9633455,4.462264,3.8037581,4.961894,4.8743916,4.532616,4.207686,3.07811,3.1235614,2.460614,1.1079255,5.1686587,5.1426263,4.0539236,4.3835707,4.9438925,4.6444592,3.3749185,4.0560513,4.6935678,4.7247076,5.0049753,3.473491,4.1612253,4.6707535,4.8741794,4.4322886,5.918353,4.6079817,7.2153063,,,
A_24_P409071,3.765035,5.8552594,5.3190794,5.59051,5.038373,3.541811,4.805462,4.93642,4.9838696,4.10522,4.985979,4.0940814,4.931372,4.196212,4.2325373,4.8484206,5.8202176,4.424526,3.5992382,4.7251344,5.0290966,5.1038446,4.3109064,4.2276936,4.3517084,4.8171015,3.5084083,0.0,4.4749374,3.333302,5.047426,4.5714126,4.1930313,4.412149,3.1215641,0.0,5.2277217,5.5105996,5.91934,5.276968,4.9446983,4.860101,5.6052847,3.47881,4.647257,4.3117666,4.660057,5.795872,SNED1,25992.0,GO:0007160|GO:0005509|GO:0070062
A_32_P175751,0.0,2.790281,0.0,4.0150714,0.0,0.0,0.9208276,0.0,0.0,0.0,1.7352946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3078,0.0,0.0,0.109111845,0.0,0.0,0.0,0.71996063,0.0,0.0,0.51676756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.276072,3.2089906,0.0,0.0,0.0,0.0,0.0,2.719623,1.2644879,2.1411157,0.0,LOC101928731,101928731.0,
